-3490,-2038,-366
-3492,-2036,-366
-3495,-2036,-364
-3491,-2038,-357
-3506,-2029,-350
-3489,-2029,-339
-3482,-2030,-351
-3489,-2034,-356
-3491,-2041,-362
-3491,-2040,-363
-3496,-2030,-373
-3499,-2030,-370
-3495,-2030,-372
-3504,-2031,-350
-3503,-2030,-349
-3485,-2031,-349
-3477,-2023,-357
-3478,-2023,-359
-3482,-2023,-354
-3482,-2022,-357
-3488,-2038,-360
-3493,-2034,-370
-3496,-2030,-370
