342,41,-172
343,38,-172
336,46,-166
346,34,-168
346,34,-167
353,34,-178
344,16,-188
395,16,-162
389,16,-153
380,16,-154
379,16,-159
392,16,-157
378,20,-154
378,20,-154
378,20,-154
379,20,-153
377,27,-155
379,26,-154
372,21,-152
368,22,-153
350,27,-151
365,25,-164
367,20,-160
392,21,-161
374,30,-173
374,30,-173
374,24,-178
374,22,-189
377,19,-189
372,23,-189
372,23,-189
372,18,-189
372,16,-189
366,25,-168
372,26,-167
385,20,-167
393,18,-180
380,19,-180
373,22,-176
372,22,-184
356,27,-181
344,34,-182
344,34,-155
344,33,-174
344,35,-167
344,16,-180
354,16,-176
360,16,-180
371,16,-184
369,22,-185
369,22,-185
369,22,-185
369,22,-185
369,22,-185
369,22,-185
369,22,-185
369,27,-184
367,28,-186
370,17,-185
371,16,-183
377,16,-183
387,16,-187
387,16,-187
387,16,-187
385,16,-182
387,16,-175
387,16,-170
389,16,-167
390,16,-166
391,16,-167
391,16,-167
392,16,-166
392,16,-166
395,16,-159
395,16,-159
395,16,-159
395,16,-159
391,16,-164
391,16,-164
391,16,-164
458,12,-1190
448,13,-1181
410,13,-1181
412,13,-1189
396,13,-1214
379,14,-1217
377,11,-1217
374,2,-1208
374,4,-1206
368,16,-1247
378,19,-1279
318,50,-1258
292,50,-1218
293,55,-1160
270,40,-1116
331,19,-1119
338,7,-1123
352,15,-1099
352,15,-1099
352,15,-1099
0,12,0
404,20,-184
386,16,-163
388,16,-156
382,16,-155
377,16,-151
370,16,-155
364,16,-156
362,16,-161
360,16,-170
380,16,-186
360,16,-174
410,20,-179
-364,25,558
-375,13,553
-381,45,568
-379,40,568
-338,43,561
28002,-7715,6061
27973,-7707,6066
27957,-7719,6057
