-363,26,-441
-363,26,-440
-366,28,-424
-366,28,-424
-340,17,-410
-339,16,-409
-326,14,-398
-319,10,-386
-315,9,-382
-296,4,-372
-307,3,-343
-331,3,-324
-334,-3,-304
-334,-4,-305
-334,-4,-305
-336,0,-297
-320,6,-283
-305,3,-260
-302,3,-262
-302,3,-263
-275,2,-249
-270,5,-244
-269,5,-243
-255,12,-220
-245,12,-209
-232,13,-192
-232,13,-192
-232,13,-192
-232,13,-192
-201,9,-175
-174,-5,-155
-171,-14,-146
-174,-6,-163
-187,1,-177
-193,-5,-183
-193,-5,-183
-193,-5,-183
-193,-5,-183
-193,-5,-183
-193,-5,-183
-193,-5,-183
-193,-5,-183
-192,-7,-181
-191,-6,-180
-189,-2,-179
-188,1,-181
-189,2,-181
-166,5,-195
-145,4,-204
-145,4,-204
-145,4,-204
-145,4,-204
