389,16,-172
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3621
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4534,2,-3624
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4532,2,-3620
4534,3,-3619
4558,6,-3613
4533,2,-3620
4533,2,-3620
4533,2,-3620
4533,2,-3620
4532,2,-3620
4550,1,-3621
4559,9,-3622
4543,0,-3625
4532,2,-3620
136,12,-109
36,10,0
60,10,1
74,10,4
75,10,5
77,10,5
77,10,5
77,10,5
77,10,5
77,10,5
77,10,5
