130,12,125
483,31,-128
492,33,-126
492,33,-126
521,32,-134
520,38,-149
525,33,-149
515,32,-119
526,31,-111
511,32,-119
477,28,-127
2911,-8995,1536
2905,-8995,1538
2890,-8993,1550
2884,-8996,1545
2869,-8995,1534
2864,-8995,1520
2864,-8995,1520
2851,-8994,1511
601,14,-20
599,21,-48
601,31,-76
605,33,-88
625,34,-111
624,38,-110
625,43,-108
-821,85,-537
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
-852,121,-567
6436,19,2283
6436,19,2283
6436,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6435,19,2283
6436,19,2283
-2053,36,-829
-972,-5130,-552
-972,-5130,-549
6436,19,2283
6436,19,2283
-821,38,-545
-819,38,-541
-820,38,-549
-820,38,-549
-820,38,-549
-821,38,-545
-815,38,-544
-820,38,-548
-820,38,-549
-820,38,-549
-820,38,-549
-820,38,-549
-820,38,-549
-809,41,-560
-782,42,-591
-754,39,-585
-745,39,-578
-724,31,-540
-711,27,-509
-677,24,-485
-644,11,-460
-620,12,-447
-585,0,-443
-578,5,-440
-545,2,-412
-512,5,-387
-514,4,-367
-526,5,-377
-538,6,-387
-537,12,-447
-531,16,-470
-522,19,-472
-515,29,-502
-519,30,-507
-520,34,-538
128,14,128
127,12,131
130,13,125
129,13,127
130,12,126
125,12,126
3069,-9315,1243
3073,-9316,1243
3072,-9313,1227
3071,-9314,1216
3051,-9314,1216
3068,-9314,1214
3068,-9314,1205
3068,-9314,1200
3068,-9314,1208
3068,-9313,1202
3068,-9313,1202
3068,-9313,1202
3068,-9313,1203
3068,-9313,1203
3073,-9313,1215
3073,-9313,1215
3050,-9313,1216
3053,-9314,1221
3054,-9316,1192
3053,-9315,1206
3053,-9315,1219
3067,-9315,1175
1878,16,1832
