7204,-11847,27673
7250,-11845,27696
7250,-11844,27697
7250,-11844,27697
7250,-11844,27697
7250,-11844,27697
7250,-11844,27697
7250,-11845,27696
7250,-11845,27692
7250,-11845,27692
7250,-11845,27692
7250,-11845,27692
7250,-11845,27692
7198,-11848,27669
7198,-11848,27669
7198,-11848,27669
7210,-11848,27672
7210,-11848,27672
7210,-11848,27672
7251,-11846,27687
7251,-11845,27688
7251,-11846,27691
7251,-11846,27691
7251,-11846,27691
7204,-11847,27673
7198,-11848,27670
7198,-11848,27670
7209,-11847,27670
7249,-11847,27686
7252,-11845,27698
7252,-11845,27698
7204,-11847,27673
7204,-11847,27672
7204,-11847,27672
7204,-11847,27672
7191,-11864,27664
7199,-11844,27666
7256,-11844,27691
7270,-11839,27687
7273,-11842,27694
7265,-11837,27699
7268,-11835,27700
7268,-11835,27700
7269,-11835,27693
7271,-11836,27699
7255,-11842,27700
7251,-11846,27695
7248,-11847,27692
7250,-11845,27691
7250,-11845,27691
7250,-11845,27691
7249,-11845,27692
7250,-11846,27696
7251,-11839,27704
7204,-11847,27673
7203,-11853,27681
7193,-11848,27674
7200,-11843,27637
7199,-11848,27669
7199,-11848,27669
7210,-11848,27670
7210,-11848,27670
7253,-11846,27699
7252,-11844,27698
7252,-11845,27697
7251,-11845,27696
7251,-11846,27692
7251,-11845,27691
7251,-11845,27691
7251,-11845,27691
7204,-11847,27673
7206,-11854,27699
7206,-11854,27699
7206,-11854,27699
7206,-11854,27699
7206,-11854,27699
7201,-11841,27696
7187,-11838,27698
7198,-11846,27668
7247,-11846,27683
7204,-11847,27673
7199,-11849,27669
7199,-11849,27669
7210,-11849,27667
7210,-11848,27669
7219,-11847,27667
7219,-11847,27667
7244,-11846,27679
7249,-11845,27688
7249,-11845,27688
7204,-11847,27673
7203,-11848,27665
7259,-11847,27685
7251,-11845,27691
7251,-11846,27696
7251,-11846,27696
7251,-11846,27696
7251,-11846,27696
7251,-11846,27696
7204,-11847,27673
7210,-11848,27670
7249,-11845,27689
7249,-11845,27689
7249,-11845,27689
7249,-11845,27689
7249,-11845,27689
7249,-11845,27689
7249,-11846,27693
7249,-11846,27693
7249,-11843,27698
7247,-11843,27699
7248,-11837,27701
7246,-11841,27684
7204,-11847,27673
7204,-11847,27673
7253,-11845,27694
