-640,36,-782
-644,36,-770
-644,36,-769
-644,36,-769
-644,36,-769
-644,36,-769
-644,36,-769
-644,36,-770
-644,36,-771
-644,36,-771
-644,36,-771
1743,22,-1969
1743,22,-1967
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-640,36,-782
-644,36,-774
-644,36,-773
