-1540,121,-2987
-1537,121,-2989
-1537,130,-2989
-1537,131,-2989
-1537,131,-2989
-1546,93,-3004
-1519,84,-2995
-1533,102,-2984
-1541,105,-2987
-1540,105,-2987
-1540,107,-2987
-1540,108,-2987
-1540,108,-2987
-1540,111,-2987
-1540,115,-2987
-1538,120,-2989
-1538,120,-2989
-1537,122,-2989
-1537,129,-2989
-1537,133,-2989
-1537,133,-2990
-1535,133,-2991
-1531,133,-2995
-1525,136,-3001
-1523,134,-3002
-1522,133,-3002
600,107,1909
596,107,1898
596,107,1898
596,107,1898
604,107,1914
600,107,1872
-1871,18,-3400
-1861,3,-3394
-1863,1,-3395
-1862,7,-3395
-1853,17,-3380
-1824,20,-3369
-1787,20,-3362
-1766,19,-3365
-1749,20,-3345
-1729,20,-3331
-1724,20,-3307
-1693,16,-3323
600,107,1909
603,107,1904
-1991,25,-3457
-1952,21,-3461
-1909,15,-3461
-1868,16,-3465
-1858,14,-3465
-1840,14,-3465
-1801,12,-3461
-1761,14,-3459
-1726,18,-3446
-1714,2,-3425
-1687,1,-3424
-1659,2,-3421
-1631,4,-3392
-1613,2,-3358
-1596,2,-3329
-1612,3,-3286
-1619,0,-3247
-1612,1,-3219
-1601,1,-3187
-1600,1,-3164
-1597,2,-3134
-1588,4,-3102
-1561,16,-3076
-1553,33,-3065
-1527,57,-3049
-1511,68,-3019
-1514,83,-3001
-1522,81,-3001
-1526,79,-3001
-1528,84,-2992
-1515,100,-2966
-1483,52,-2892
-1451,33,-2852
-1449,33,-2846
-1450,29,-2852
-1450,29,-2852
-1450,29,-2854
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1428,5,-2861
-1411,3,-2856
-1389,1,-2847
-1362,2,-2840
-1325,7,-2845
-1324,7,-2846
-1323,9,-2846
-1323,9,-2846
-1324,8,-2846
